,Unnamed: 0,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
6275,6275,10572,Ro-Kyu-Bu!,6.84,"Comedy, Ecchi, School, Sports",Ro-Kyu-Bu ~ Fast Break!,ロウきゅーぶ!,TV,12,"Jul 1, 2011 to Sep 23, 2011",Summer 2011,"AT-X, Magic Capsule, Warner Bros. Japan, ASCII Media Works",Sentai Filmworks,"Barnum Studio, Project No.9, Studio Blanc",Light novel,24 min. per ep.,PG-13 - Teens 13 or older,4287.0,1805,71266,206,3320,40385,1998,4081,21482,1870.0,2818.0,6127.0,9015.0,5810.0,3237.0,1438.0,750.0,433.0,405.0
6276,6276,10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,7.54,"Sports, Shounen",Unknown,テニスの王子様 OVA ANOTHER STORYⅡ～アノトキノボクラ,OVA,4,"Aug 26, 2011 to Oct 26, 2011",Unknown,"Nihon Ad Systems, M.S.C",Unknown,Production I.G,Manga,22 min. per ep.,PG-13 - Teens 13 or older,1465.0,5114,9028,11,195,6398,139,125,2171,458.0,506.0,1005.0,1144.0,453.0,165.0,51.0,14.0,3.0,15.0
6277,6277,10575,Naisho no Wakana-san,5.96,Hentai,Unknown,ナイショの若菜さん,OVA,1,"Dec 6, 2013",Unknown,ChiChinoya,Unknown,Unknown,Original,18 min.,Rx - Hentai,Unknown,7710,3132,10,256,1751,144,157,824,78.0,55.0,127.0,213.0,271.0,194.0,121.0,74.0,43.0,32.0
6278,6278,10578,C³,6.66,"Action, Comedy, Ecchi, School, Supernatural",C³ - CubexCursedxCurious,シーキューブ,TV,12,"Oct 1, 2011 to Dec 17, 2011",Fall 2011,Starchild Records,Funimation,SILVER LINK.,Light novel,24 min. per ep.,R - 17+ (violence & profanity),5063.0,952,154898,257,7700,94193,6248,10709,36048,3146.0,5282.0,12753.0,21076.0,15098.0,8545.0,4200.0,1970.0,1054.0,595.0
6279,6279,10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,6.01,"Action, Military, Sci-Fi, Space, Drama, Mecha",Unknown,機動戦士ガンダム 0083 スターダストメモリー 宇宙の蜉蝣,Special,1,1992,Unknown,Unknown,Unknown,Sunrise,Radio,4 min.,PG-13 - Teens 13 or older,8207.0,6226,5536,3,80,3822,66,75,1493,87.0,112.0,210.0,489.0,622.0,496.0,222.0,67.0,36.0,29.0
6280,6280,10582,Astarotte no Omocha! EX,6.65,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",Astarotte's Toy EX,アスタロッテのおもちゃ! EX,OVA,1,"Sep 7, 2011",Unknown,Unknown,Unknown,Diomedéa,Manga,21 min.,R+ - Mild Nudity,5142.0,2879,31907,25,672,24807,306,256,5866,939.0,1162.0,2611.0,4834.0,3512.0,1889.0,744.0,358.0,238.0,175.0
6281,6281,10584,Mononoke Dance,5.12,"Music, Dementia",Unknown,電気グルーヴ モノノケダンス,Music,1,"Apr 2, 2008",Unknown,Unknown,Unknown,Unknown,Music,4 min.,PG-13 - Teens 13 or older,10468.0,10418,1021,0,16,756,10,39,200,10.0,17.0,26.0,61.0,86.0,140.0,75.0,43.0,33.0,46.0
6282,6282,10585,Chuunen Punk,4.67,Music,Unknown,電気グルーヴ 中年パンク,Music,1,2004,Unknown,Unknown,Unknown,Unknown,Unknown,2 min.,PG-13 - Teens 13 or older,10861.0,12038,521,0,7,421,2,30,61,6.0,3.0,6.0,23.0,34.0,73.0,59.0,50.0,33.0,33.0
6283,6283,10586,Cafe de Oni,4.47,Music,Unknown,電気グルーヴ カフェ・ド・鬼（顔と科学）,Music,1,"Dec 22, 2004",Unknown,Unknown,Unknown,Unknown,Original,4 min.,PG-13 - Teens 13 or older,10937.0,11536,635,2,6,522,5,30,72,10.0,3.0,11.0,19.0,26.0,72.0,84.0,59.0,42.0,56.0
6284,6284,10588,Persona 4 the Animation,7.52,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",Persona 4 the Animation,ペルソナ4アニメーション,TV,25,"Oct 7, 2011 to Mar 30, 2012",Fall 2011,"Aniplex, Mainichi Broadcasting System, ASCII Media Works, Index",Sentai Filmworks,AIC ASTA,Game,25 min. per ep.,PG-13 - Teens 13 or older,1530.0,662,221067,2121,13483,127976,10908,11738,56962,9364.0,16195.0,30094.0,29308.0,13041.0,5977.0,2468.0,859.0,358.0,281.0
6285,6285,10589,Naruto: Shippuuden Movie 5 - Blood Prison,7.46,"Action, Adventure, Martial Arts, Super Power, Mystery, Shounen",Unknown,劇場版NARUTO-ナルト- ブラッド・プリズン,Movie,1,"Jul 30, 2011",Unknown,"TV Tokyo, Aniplex, Dentsu, Shueisha",VIZ Media,Studio Pierrot,Manga,1 hr. 42 min.,PG-13 - Teens 13 or older,1688.0,925,160912,173,1409,144761,638,430,13674,10644.0,12623.0,24147.0,26212.0,12341.0,5381.0,1945.0,736.0,395.0,293.0
6286,6286,10590,Reunion,6.59,"Harem, Hentai",Unknown,りユニオン,OVA,2,"Jun 24, 2011 to Sep 30, 2011",Unknown,Unknown,Unknown,PoRO,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5178,8662,29,825,4937,415,325,2160,281.0,246.0,462.0,793.0,667.0,444.0,175.0,95.0,36.0,44.0
6287,6287,10592,s.CRY.ed Alteration I: Tao,6.91,"Action, Sci-Fi, Adventure, Super Power, Shounen",Unknown,スクライド オルタレイション 前編 ＴＡＯ,Movie,1,"Nov 19, 2011",Unknown,Unknown,Unknown,Sunrise,Original,1 hr. 36 min.,PG-13 - Teens 13 or older,3990.0,6751,4490,5,132,1574,91,77,2616,76.0,92.0,199.0,329.0,191.0,62.0,32.0,11.0,12.0,9.0
6288,6288,10594,Tokimeki Tonight Recaps,6.23,"Comedy, Fantasy, Romance, Shoujo, Vampire",Unknown,ときめきトゥナイト・スペシャル,Special,2,1988,Unknown,"Group TAC, Toho",Unknown,Unknown,Unknown,49 min. per ep.,PG-13 - Teens 13 or older,7204.0,12008,527,1,21,221,11,58,216,13.0,3.0,9.0,23.0,33.0,24.0,6.0,1.0,7.0,5.0
6289,6289,10595,VitaminX Addiction,6.1,"Romance, School",Unknown,VitaminX Addiction,OVA,3,"Aug 26, 2011 to Oct 21, 2011",Unknown,Unknown,Unknown,Nomad,Game,29 min. per ep.,Unknown,7805.0,8965,1903,5,66,196,54,74,1513,11.0,10.0,13.0,27.0,36.0,25.0,10.0,5.0,7.0,4.0
6290,6290,10602,Hayabusa: Back to the Earth - Kikan,Unknown,Historical,Unknown,はやぶさ HAYABUSA - BACK TO THE EARTH - 帰還,Movie,1,"May 14, 2011",Unknown,Unknown,Unknown,Unknown,Unknown,45 min.,Unknown,14317.0,14320,237,0,14,58,7,33,125,4.0,Unknown,1.0,3.0,4.0,8.0,4.0,2.0,3.0,5.0
6291,6291,10603,Hayabusa: Back to the Earth,Unknown,Historical,Unknown,HAYABUSA - BACK TO THE EARTH -,Movie,1,"Mar 26, 2009",Unknown,Unknown,Unknown,Unknown,Unknown,42 min.,Unknown,14309.0,14351,233,0,11,72,3,27,120,3.0,Unknown,5.0,8.0,4.0,6.0,5.0,1.0,3.0,4.0
6292,6292,10604,Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,6.82,"Action, Mystery, Comedy, Romance",Aria the Scarlet Ammo Special,緋弾のアリア 武偵が来たりて温泉研修,Special,1,"Dec 21, 2011",Unknown,flying DOG,Funimation,J.C.Staff,Light novel,24 min.,PG-13 - Teens 13 or older,4368.0,2265,49661,38,741,39725,359,256,8580,1542.0,2104.0,4631.0,8282.0,5421.0,2651.0,984.0,481.0,268.0,180.0
6293,6293,10607,Rerere no Tensai Bakabon,6.22,Comedy,Unknown,レレレの天才バカボン,TV,24,"Oct 19, 1999 to Mar 21, 2000",Fall 1999,"TV Tokyo, Yomiuri Advertising",Unknown,Studio Pierrot,Manga,25 min. per ep.,G - All Ages,7265.0,12088,506,1,26,192,21,87,180,7.0,7.0,19.0,30.0,29.0,21.0,9.0,4.0,4.0,5.0
6294,6294,10611,R-15,6.5,"Comedy, Ecchi, Harem, Romance, School",Unknown,あーるじゅうご,TV,12,"Jul 10, 2011 to Sep 25, 2011",Summer 2011,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, AMG MUSIC, Studio Kelmadick, Glovision",Unknown,"AIC, Remic",Light novel,24 min. per ep.,R+ - Mild Nudity,5901.0,1666,80067,86,4169,46198,2684,5239,21777,1627.0,2310.0,5398.0,9334.0,7682.0,4637.0,2372.0,1161.0,739.0,466.0
6295,6295,10620,Mirai Nikki,7.54,"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",The Future Diary,未来日記,TV,26,"Oct 9, 2011 to Apr 15, 2012",Fall 2011,"Lantis, Kadokawa Shoten, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, chara-ani.com, 12 Diary Holders, Dwango, Sakura Create",Funimation,Asread,Manga,23 min. per ep.,R+ - Mild Nudity,1456.0,19,1533289,29580,66219,1154210,38657,55337,218866,126591.0,172904.0,231444.0,193901.0,101939.0,51906.0,33063.0,16903.0,9683.0,7443.0
6296,6296,10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,6.78,"Action, Adventure, Comedy, Mecha, Sci-Fi",Unknown,天元突破 グレンラガン  俺のグレンはピッカピカ!!,OVA,1,"Oct 25, 2007",Unknown,Unknown,Unknown,Gainax,Original,12 min.,PG-13 - Teens 13 or older,4552.0,3014,29171,22,468,20564,334,194,7611,988.0,896.0,1954.0,4078.0,3097.0,1512.0,502.0,176.0,78.0,84.0
6297,6297,10623,Hayan Ma-eum Baeggu,Unknown,Adventure,Unknown,하얀 마음 백구,TV,13,"Oct 6, 2000 to Jan 12, 2001",Fall 2000,Unknown,Unknown,Unknown,Unknown,23 min. per ep.,PG-13 - Teens 13 or older,14310.0,11381,674,1,35,156,35,69,379,16.0,11.0,9.0,24.0,24.0,9.0,7.0,5.0,5.0,6.0
6298,6298,10624,Mardock Scramble: The Second Combustion,7.37,"Action, Psychological, Sci-Fi",Mardock Scramble:The Second Combustion,マルドゥック・スクランブル 燃焼,Movie,1,"Sep 3, 2011",Unknown,"Aniplex, Starchild Records",Sentai Filmworks,GoHands,Novel,1 hr. 4 min.,R+ - Mild Nudity,2030.0,2711,35610,46,609,24696,373,187,9745,1214.0,2588.0,5457.0,5509.0,2415.0,1038.0,423.0,161.0,73.0,46.0
6299,6299,10627,Ski Jumping Pairs: Road to Torino 2006,5.29,"Comedy, Sports",Unknown,スキージャンプ・ペア ~Road to TORINO 2006~,Movie,1,"Jan 28, 2006",Unknown,Unknown,Unknown,Unknown,Unknown,4 min.,G - All Ages,10142.0,12767,382,1,11,222,8,40,101,14.0,2.0,8.0,17.0,17.0,28.0,16.0,18.0,16.0,27.0
6300,6300,10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,7.27,"Action, Adventure, Magic, Ecchi, Fantasy, School, Shounen",Unknown,魔法先生ネギま! もうひとつの世界Extra 魔法少女ユエ♥,OVA,1,"Nov 17, 2010",Unknown,Studio Pastoral,Unknown,Shaft,Manga,31 min.,PG-13 - Teens 13 or older,2509.0,5251,8401,8,232,4870,164,111,3024,295.0,340.0,777.0,985.0,442.0,183.0,74.0,25.0,13.0,14.0
6301,6301,10629,Tibet Inu Monogatari,7.3,Adventure,The Tibetan Dog,チベット犬物語,Movie,1,"Jun 6, 2011",Unknown,Unknown,Maiden Japan,Madhouse,Unknown,1 hr. 27 min.,G - All Ages,2357.0,6423,5102,9,113,2361,67,65,2496,142.0,216.0,494.0,537.0,260.0,119.0,38.0,5.0,7.0,7.0
6302,6302,10633,Shiodome Cable TV,Unknown,Comedy,Unknown,汐留ケーブルテレビ,TV,22,"Apr 13, 2011 to Sep 14, 2011",Spring 2011,Unknown,Unknown,DLE,Unknown,5 min. per ep.,PG-13 - Teens 13 or older,12015.0,14121,252,0,17,79,10,59,87,5.0,2.0,1.0,10.0,5.0,9.0,3.0,2.0,5.0,7.0
6303,6303,10638,Denpa Onna to Seishun Otoko: Mayonaka no Taiyou,7.32,"Sci-Fi, Comedy",Unknown,電波女と青春男 真夜中の太陽,Special,1,"Feb 8, 2012",Unknown,Unknown,"NIS America, Inc.",Shaft,Light novel,29 min.,PG-13 - Teens 13 or older,2236.0,2213,52129,42,710,41277,372,180,9590,1805.0,3396.0,7892.0,9297.0,4124.0,1725.0,518.0,208.0,76.0,71.0
6304,6304,10639,Deva Zan,5.04,"Action, Fantasy",Unknown,DEVA ZAN,Special,1,"Dec 21, 2010",Unknown,Studio Deva Loka,Unknown,Unknown,Original,1 min.,G - All Ages,10556.0,9030,1863,1,31,414,12,38,1368,10.0,4.0,9.0,29.0,37.0,81.0,31.0,32.0,25.0,25.0
6305,6305,10643,Gintama: Dai Hanseikai,8.07,"Action, Comedy, Parody, Samurai",Unknown,アニメ銀魂　大反省会,Special,1,"Mar 25, 2010",Unknown,Unknown,Unknown,Sunrise,Manga,14 min.,PG-13 - Teens 13 or older,453.0,3046,28621,67,665,18648,363,293,8652,3003.0,1911.0,3284.0,2318.0,833.0,395.0,96.0,51.0,73.0,230.0
6306,6306,10647,Ao no Exorcist: Ura Ex,7.1,"Action, Fantasy, Supernatural, Shounen",Unknown,青の祓魔師(エクソシスト) 裏エク,Special,10,"Jun 22, 2011 to Mar 21, 2012",Unknown,Aniplex,Aniplex of America,A-1 Pictures,Manga,1 min. per ep.,PG-13 - Teens 13 or older,3205.0,1762,74025,61,2080,49520,1511,905,20009,2993.0,3301.0,5923.0,9730.0,5754.0,2789.0,808.0,336.0,170.0,146.0
6307,6307,10648,Mars,Unknown,"Action, Mecha, Sci-Fi, Shounen",Unknown,マーズ,OVA,2,"Jun 10, 1994 to Aug 5, 1994",Unknown,Unknown,Discotek Media,Unknown,Unknown,30 min. per ep.,PG-13 - Teens 13 or older,15439.0,12492,432,1,18,128,10,40,236,8.0,2.0,10.0,14.0,17.0,18.0,4.0,6.0,Unknown,5.0
6308,6308,10653,Running Boy: Star Soldier no Himitsu,Unknown,"Sci-Fi, Space",Unknown,RUNNING Boy スターソルジャーの秘密,Movie,1,"Jul 20, 1986",Unknown,Toho,Unknown,Unknown,Unknown,49 min.,Unknown,11730.0,14351,234,0,11,73,5,38,107,8.0,1.0,1.0,7.0,8.0,11.0,7.0,3.0,1.0,5.0
6309,6309,10659,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,6.97,"Action, Comedy, Martial Arts, Shounen, Super Power",Unknown,劇場版NARUTO －ナルト－ そよ風伝 ナルトと魔神と3つのお願いだってばよ！！,Movie,1,"Jul 31, 2010",Unknown,Unknown,VIZ Media,Studio Pierrot,Original,14 min.,PG-13 - Teens 13 or older,3726.0,2532,40273,54,462,33483,325,236,5767,2121.0,1713.0,3244.0,5661.0,3842.0,2017.0,689.0,273.0,153.0,144.0
6310,6310,10666,Fireball Special,6.3,"Comedy, Sci-Fi",Unknown,メイキングオブファイアボール,Special,1,"Aug 19, 2009",Unknown,Jinnis Animation Studios,Unknown,Unknown,Original,3 min.,G - All Ages,6884.0,8620,2187,1,31,1765,18,35,338,44.0,61.0,168.0,347.0,274.0,180.0,77.0,39.0,28.0,22.0
6311,6311,10668,Imouto Paradise!,6.63,Hentai,Unknown,妹ぱらだいす!,OVA,2,"Dec 9, 2011 to Apr 20, 2012",Unknown,"Moonstone Cherry, Anime Antenna Iinkai",Unknown,Unknown,Visual novel,28 min. per ep.,Rx - Hentai,Unknown,4010,16394,119,1218,9718,629,609,4220,758.0,602.0,1026.0,1430.0,1153.0,764.0,406.0,211.0,161.0,195.0
6312,6312,10671,Morita-san wa Mukuchi.,6.53,"Comedy, School, Slice of Life",Unknown,森田さんは無口。,TV,13,"Jul 6, 2011 to Sep 28, 2011",Summer 2011,"DAX Production, Takeshobo",Unknown,Seven,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5754.0,3574,20936,15,868,12334,574,1024,6136,285.0,467.0,1406.0,2911.0,2381.0,1351.0,500.0,202.0,79.0,48.0
6313,6313,10674,Omake,5.27,Comedy,Pieces,おまけ,Movie,1,2003,Unknown,"Yamamura Animation, Inc.",Unknown,Unknown,Original,2 min.,G - All Ages,10166.0,11762,577,0,10,430,4,24,109,11.0,6.0,7.0,29.0,71.0,73.0,38.0,31.0,16.0,19.0
6314,6314,10679,Maria†Holic: Run Run Riru Ran Ran Rara,5.77,"Comedy, Music",Unknown,「るんるんりる　らんらんらら」小林ゆう初ＣＧアニメ化ＰＶ,Music,1,"Apr 28, 2011",Unknown,Media Factory,Unknown,Unknown,Unknown,1 min.,PG - Children,8969.0,7276,3729,2,53,2403,49,81,1143,112.0,87.0,133.0,233.0,312.0,268.0,116.0,86.0,76.0,99.0
6315,6315,10681,Blood-C: The Last Dark,7.2,"Action, Horror, Supernatural, Vampire",Blood-C:The Last Dark,劇場版 ブラッドシー ザ ラスト ダーク,Movie,1,"Jun 2, 2012",Unknown,"Aniplex, Dentsu, Shochiku, Kadokawa Shoten, Mainichi Broadcasting System, Dwango",Funimation,Production I.G,Original,1 hr. 50 min.,R+ - Mild Nudity,2772.0,1773,73079,162,1404,50707,693,459,19816,3265.0,4672.0,8478.0,10191.0,5258.0,2605.0,1325.0,603.0,295.0,204.0
6316,6316,10683,Tentacle and Witches,7.13,"Hentai, Supernatural, Magic",Unknown,テンタクル アンド ウィッチーズ,OVA,4,"May 27, 2011 to Nov 30, 2012",Unknown,Pixy,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,4278,14099,170,1295,8429,599,501,3275,803.0,690.0,1246.0,1472.0,819.0,475.0,224.0,139.0,81.0,79.0
6317,6317,10684,Sore Ike! Anpanman: Sukue! Kokorin to Kiseki no Hoshi,Unknown,"Comedy, Fantasy, Kids",Unknown,それいけ! アンパンマン すくえ! ココリンと奇跡の星,Movie,1,"Jul 2, 2011",Unknown,Unknown,Unknown,Unknown,Unknown,46 min.,PG - Children,12193.0,14421,231,1,9,86,5,52,79,9.0,Unknown,1.0,9.0,7.0,7.0,8.0,1.0,2.0,5.0
6318,6318,10685,Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,Unknown,"Comedy, Fantasy, Kids",Unknown,うたって てあそび! アンパンマンと もりのたから,Movie,1,"Jul 2, 2011",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PG - Children,12182.0,14367,231,0,8,81,5,54,83,7.0,Unknown,6.0,7.0,8.0,8.0,1.0,2.0,1.0,3.0
6319,6319,10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,7.16,"Action, Adventure, Martial Arts, Shounen, Super Power",Chunin Exam on Fire! and Naruto vs. Konohamaru!,炎の中忍試験! ナルトvs木ノ葉丸!!,Movie,1,"Jul 30, 2011",Unknown,Shueisha,VIZ Media,Studio Pierrot,Manga,14 min.,PG-13 - Teens 13 or older,2953.0,2102,55714,44,557,48509,305,223,6120,3031.0,2964.0,5987.0,8974.0,4931.0,2361.0,832.0,336.0,168.0,189.0
6320,6320,10687,Saint Seiya: Legend of Sanctuary,6.25,"Sci-Fi, Adventure, Fantasy, Shounen",Unknown,聖闘士星矢 LEGEND of SANCTUARY,Movie,1,"Jun 21, 2014",Unknown,Unknown,Unknown,Toei Animation,Manga,1 hr. 32 min.,PG-13 - Teens 13 or older,7101.0,3486,22051,51,266,17369,117,171,4128,858.0,932.0,1824.0,3007.0,2732.0,1726.0,1073.0,590.0,390.0,373.0
6321,6321,10688,Muybridge no Ito,6.09,Drama,Unknown,マイブリッジの糸,Movie,1,"May 16, 2011",Unknown,"NHK, Polygon Pictures, Yamamura Animation, Inc.",Unknown,Unknown,Original,13 min.,PG-13 - Teens 13 or older,7881.0,9721,1410,2,43,833,13,33,488,23.0,17.0,73.0,141.0,160.0,102.0,31.0,28.0,15.0,17.0
6322,6322,10689,Appleseed XIII Remix Movie 1: Yuigon,6.41,"Action, Mecha, Military, Sci-Fi, Police",Unknown,劇場リミックス版 APPLESEED XIII ～遺言～,Movie,1,"Jun 13, 2011",Unknown,Jinnis Animation Studios,Funimation,Production I.G,Unknown,1 hr. 24 min.,R - 17+ (violence & profanity),6356.0,7272,3720,5,107,1515,81,108,1909,46.0,55.0,121.0,271.0,200.0,118.0,49.0,19.0,14.0,18.0
6323,6323,10690,Magic Tree House,6.97,"Adventure, Magic",Unknown,マジック・ツリーハウス,Movie,1,"Jan 7, 2012",Unknown,"TV Tokyo, Dentsu, TV Osaka, Media Factory, GAGA, Yahoo! Japan",Unknown,Ajia-Do,Book,1 hr. 40 min.,PG - Children,3753.0,5968,6100,9,162,2769,91,68,3010,120.0,197.0,431.0,680.0,397.0,218.0,47.0,29.0,13.0,8.0
6324,6324,10691,Downloader,5.96,Music,Unknown,ダウンローダー,Music,1,"May 27, 2011",Unknown,Unknown,Unknown,Studio Deen,Unknown,3 min.,G - All Ages,8347.0,6412,5094,11,68,4217,22,36,751,162.0,114.0,272.0,604.0,734.0,594.0,251.0,166.0,72.0,68.0
6325,6325,10693,Appleseed XIII Remix Movie 2: Yogen,6.41,"Action, Mecha, Military, Sci-Fi, Police",Unknown,劇場リミックス版 APPLESEED XIII ～予言～,Movie,1,"Oct 24, 2011",Unknown,Jinnis Animation Studios,Funimation,Production I.G,Unknown,1 hr. 24 min.,R - 17+ (violence & profanity),6351.0,7209,3810,3,114,1504,79,101,2012,45.0,48.0,123.0,273.0,203.0,110.0,46.0,18.0,16.0,18.0
6326,6326,10694,Bloods: Inraku no Ketsuzoku 2,6.93,Hentai,Unknown,Bloods～淫落の血族2～,OVA,2,"Jul 29, 2011 to Nov 25, 2011",Unknown,Unknown,Unknown,PoRO,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,4368,13280,75,1171,7437,609,455,3608,512.0,463.0,945.0,1354.0,860.0,494.0,159.0,86.0,59.0,97.0
6327,6327,10695,Yume Kui: Tsurumiku Shiki Game Seisaku,6.77,Hentai,Unknown,夢喰い－つるみく式ゲーム製作－,OVA,2,"Jul 29, 2011 to Sep 30, 2011",Unknown,Suzuki Mirano,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5274,8298,56,822,4292,379,333,2472,346.0,263.0,485.0,707.0,531.0,315.0,151.0,70.0,58.0,58.0
6328,6328,10697,Asa kara Zusshiri Milk Pot,6.06,Hentai,Unknown,朝からずっしり・ミルクポット,OVA,2,"Jul 29, 2011 to Jan 27, 2012",Unknown,Unknown,Unknown,Studio 9 MAiami,Visual novel,19 min. per ep.,Rx - Hentai,Unknown,5703,6938,48,534,4110,269,347,1678,254.0,172.0,315.0,518.0,534.0,416.0,247.0,131.0,105.0,132.0
6329,6329,10701,Ulysses 31 Pilot,5.82,"Action, Adventure, Sci-Fi, Space",Unknown,ULYSSES 31,Special,1,1980,Unknown,Unknown,Unknown,TMS Entertainment,Unknown,24 min.,G - All Ages,8790.0,11979,533,0,25,278,14,50,166,11.0,4.0,8.0,39.0,49.0,44.0,16.0,5.0,8.0,6.0
6330,6330,10702,Tekken: Blood Vengeance,6.66,"Action, Fantasy, Martial Arts, Sci-Fi, Supernatural",Tekken:Blood Vengeance,鉄拳 BLOOD VENGEANCE,Movie,1,"Jul 26, 2011",Unknown,"Digital Frontier, Bandai Namco Games",Bandai Entertainment,Unknown,Game,1 hr. 33 min.,PG-13 - Teens 13 or older,5098.0,3751,18775,29,244,15524,117,113,2777,727.0,1017.0,1981.0,3068.0,2453.0,1310.0,692.0,365.0,192.0,87.0
6331,6331,10703,Detective Conan OVA 11: A Secret Order from London,7.39,"Adventure, Police, Comedy, Mystery, Shounen",Unknown,名探偵コナン ～ロンドンからの㊙指令 (ロンドンからのマル秘指令),OVA,1,"May 30, 2011",Unknown,Unknown,Unknown,TMS Entertainment,Manga,25 min.,PG-13 - Teens 13 or older,1946.0,4822,10440,2,140,8235,111,109,1845,588.0,563.0,1229.0,1534.0,676.0,289.0,91.0,34.0,11.0,25.0
6332,6332,10705,Yasai no Yousei: N.Y.Salad,Unknown,Kids,Unknown,やさいのようせい N.Y.SALAD,TV,26,"Apr 5, 2007 to May 17, 2007",Spring 2007,Unknown,Unknown,Unknown,Unknown,5 min. per ep.,G - All Ages,12960.0,13361,311,0,15,74,9,56,157,4.0,2.0,7.0,9.0,7.0,10.0,3.0,1.0,2.0,6.0
6333,6333,10706,Yasai no Yousei: N.Y.Salad 2nd Series,Unknown,Kids,Unknown,やさいのようせい N.Y.SALAD 2ndシリーズ,TV,26,"May 5, 2008 to Jun 9, 2008",Spring 2008,Unknown,Unknown,Unknown,Unknown,5 min. per ep.,G - All Ages,12958.0,14500,223,0,15,66,8,51,83,4.0,1.0,8.0,6.0,6.0,7.0,4.0,1.0,1.0,5.0
6334,6334,10709,Manga Nihon Keizai Nyuumon,Unknown,"Slice of Life, Historical, Drama, Seinen",Unknown,マンガ日本経済入門,TV,25,"Oct 13, 1987 to Mar 29, 1988",Fall 1987,TV Tokyo,Unknown,Knack Productions,Manga,25 min. per ep.,PG-13 - Teens 13 or older,15433.0,13659,287,1,16,62,13,50,146,6.0,4.0,1.0,5.0,5.0,6.0,4.0,1.0,Unknown,6.0
6335,6335,10710,Houkago no Pleiades: Manner Movie,5.35,Magic,Unknown,劇場版 放課後のプレアデス   マナームービー,Movie,1,"Jun 4, 2011",Unknown,Unknown,Unknown,Gainax,Original,1 min.,PG-13 - Teens 13 or older,10055.0,8545,2251,0,50,1010,39,57,1095,26.0,13.0,28.0,70.0,139.0,209.0,76.0,46.0,29.0,29.0
6336,6336,10711,Plastic Neesan,7.26,"Comedy, School, Seinen",Unknown,＋チック姉さん,ONA,12,"May 16, 2011 to Jul 26, 2012",Unknown,Good Smile Company,Unknown,TYO Animations,Manga,2 min. per ep.,PG-13 - Teens 13 or older,2542.0,924,161850,544,4276,110182,1522,1182,44688,7283.0,9895.0,20414.0,25579.0,12574.0,5888.0,2145.0,978.0,561.0,399.0
6337,6337,10713,Towa no Quon 2: Konton no Ranbu,7.39,"Action, Sci-Fi, Mystery, Super Power, Supernatural",Towanoquon:Dancing Orchid in Chaos,トワノクオン 第２章 混沌の乱舞,Movie,1,"Jul 16, 2011",Unknown,"Bandai Visual, Lantis, Movic, Showgate, Hakuhodo DY Media Partners, Sony PCL",Sentai Filmworks,Bones,Original,48 min.,PG-13 - Teens 13 or older,1960.0,2861,32347,16,480,25109,263,133,6362,1115.0,2118.0,5304.0,6013.0,2184.0,907.0,305.0,107.0,30.0,33.0
6338,6338,10714,Towa no Quon 3: Mugen no Renza,7.49,"Action, Sci-Fi, Super Power, Psychological, Supernatural",Towanoquon:The Complicity of Dreams,トワノクオン 第３章 夢幻の連座,Movie,1,"Aug 13, 2011",Unknown,"Bandai Visual, Lantis, Movic, Showgate, Hakuhodo DY Media Partners, Sony PCL",Sentai Filmworks,Bones,Original,48 min.,PG-13 - Teens 13 or older,1620.0,2938,30746,17,451,23712,238,131,6214,1139.0,2178.0,5380.0,5322.0,1862.0,737.0,231.0,73.0,30.0,26.0
